customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class
684,2276,18.0,19.709999999999997,1,22,12.08,0.0,5.3500000000000005,6.723333333333334,4.303333333333334,7.523333333333333,64.02333333333333,0.0,3.0,7,new_parents
685,2279,56.666666666666664,10.173333333333332,2,22,54.839999999999996,0.0,14.056666666666667,6.1499999999999995,22.24,0.0,2.716666666666667,0.0,3.0,8,grocery_regulars
686,2282,26.8,2.07,7,23,46.632000000000005,12.657999999999998,17.598,21.630000000000003,0.0,0.0,1.482,0.0,5.0,8,grocery_regulars
687,2287,20.22222222222222,8.553333333333333,7,16,25.27444444444445,56.22666666666667,11.36888888888889,7.132222222222222,0.0,0.0,0.0,0.0,9.0,4,loyals
688,2296,40.5,11.215,5,12,18.11,5.53,35.07,33.875,7.415,0.0,0.0,0.0,2.0,8,grocery_regulars
690,2299,28.75,1.4575,7,11,2.4275,0.0,16.0,0.0,1.415,0.0,80.1575,0.0,4.0,7,new_parents
691,2303,29.0,10.2,1,21,20.51,19.26,41.85,18.38,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
692,2304,116.0,6.2825,2,22,26.459999999999997,42.94,17.72,5.102499999999999,5.2725,2.5125,0.0,0.0,4.0,1,fresh_regulars
693,2308,87.8,3.246,7,18,22.86,32.048,20.556,13.604,1.168,1.042,0.0,8.72,5.0,1,fresh_regulars
694,2313,30.666666666666668,2.38,3,10,21.016666666666666,3.28,33.27,7.133333333333333,13.530000000000001,21.773333333333337,0.0,0.0,3.0,9,health_concious
695,2316,18.0,0.0,7,13,0.0,0.0,0.0,41.77,58.23,0.0,0.0,0.0,1.0,0,beauty_concious
696,2317,16.0,13.72,1,23,16.0,12.49,6.93,30.07,34.51,0.0,0.0,0.0,1.0,2,home_decorators
697,2318,65.0,0.1,7,16,24.96,16.55,14.41,12.59,11.91,15.44,0.0,4.13,1.0,8,grocery_regulars
698,2319,22.666666666666668,4.8500000000000005,1,13,18.273333333333333,0.0,0.0,9.213333333333333,36.59,35.919999999999995,0.0,0.0,3.0,9,health_concious
699,2322,32.333333333333336,13.216666666666667,2,10,21.166666666666668,50.23666666666666,18.316666666666666,5.216666666666667,5.056666666666666,0.0,0.0,0.0,3.0,1,fresh_regulars
700,2325,11.0,8.780000000000001,2,9,3.08,0.0,24.88,0.0,56.769999999999996,15.27,0.0,0.0,2.0,0,beauty_concious
701,2327,39.285714285714285,7.295714285714285,1,18,32.635714285714286,15.521428571428572,12.602857142857143,29.03571428571428,0.8771428571428572,8.245714285714286,1.0814285714285714,0.0,7.0,8,grocery_regulars
702,2334,32.5,3.1149999999999998,2,20,5.282500000000001,5.869999999999999,34.61,6.4525,0.2975,0.0,47.4925,0.0,4.0,7,new_parents
704,2339,28.0,18.355,1,1,25.955,11.945,17.85,44.25,0.0,0.0,0.0,0.0,2.0,2,home_decorators
705,2341,22.0,0.9325,2,22,10.7375,18.7725,17.752499999999998,22.877499999999998,7.2775,3.17,19.4125,0.0,4.0,8,grocery_regulars
706,2345,31.666666666666668,4.093333333333334,4,22,7.193333333333334,15.943333333333333,45.76333333333333,5.196666666666666,24.37,0.0,0.0,1.53,3.0,5,drink_buyers
707,2348,6.0,0.0,2,7,27.2,0.0,65.11,7.69,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
708,2349,9.0,0.3,6,15,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,beauty_concious
709,2350,26.0,24.94,1,11,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,home_decorators
710,2351,19.0,18.23,7,17,0.0,32.56,16.93,18.77,3.89,0.0,27.85,0.0,1.0,1,fresh_regulars
711,2352,26.333333333333332,0.9733333333333333,7,22,8.205,68.48,4.336666666666667,18.248333333333335,0.0,0.735,0.0,0.0,6.0,1,fresh_regulars
712,2358,40.0,3.86,2,9,48.21,0.0,27.79,5.32,12.45,0.0,6.24,0.0,1.0,8,grocery_regulars
713,2359,88.0,12.923333333333332,7,20,43.04,2.1999999999999997,30.49,21.166666666666668,3.103333333333333,0.0,0.0,0.0,3.0,8,grocery_regulars
714,2362,15.0,1.98,4,16,62.01,9.78,19.4,8.81,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
715,2363,11.0,23.19,1,12,3.8,0.0,5.03,88.65,0.0,0.0,2.52,0.0,1.0,2,home_decorators
716,2364,29.4,12.102,1,10,17.235999999999997,54.56,16.700000000000003,5.708,5.792,0.0,0.0,0.0,5.0,1,fresh_regulars
717,2369,11.666666666666666,2.25,3,19,3.2566666666666664,0.0,2.5633333333333335,25.063333333333333,6.216666666666666,0.0,62.89333333333334,0.0,3.0,7,new_parents
718,2372,45.714285714285715,2.5878571428571426,1,22,14.655714285714286,36.43214285714286,14.437142857142856,13.985000000000003,7.08357142857143,2.0335714285714284,11.372857142857143,0.0,14.0,4,loyals
719,2386,75.0,2.55,2,20,29.83,34.66,14.24,11.55,8.32,0.0,0.0,0.0,1.0,1,fresh_regulars
720,2387,65.29411764705883,22.519411764705882,1,10,16.72764705882353,44.140588235294125,4.8500000000000005,9.022941176470589,1.5070588235294118,0.0,1.0,22.75176470588235,17.0,4,loyals
721,2404,25.0,1.74,2,11,1.95,0.0,52.370000000000005,45.68,0.0,0.0,0.0,0.0,3.0,2,home_decorators
722,2407,18.333333333333332,13.783333333333333,7,22,61.19333333333333,0.0,3.0733333333333337,24.673333333333332,11.06,0.0,0.0,0.0,3.0,8,grocery_regulars
723,2410,49.0,13.575,7,18,30.67,0.0,52.525,0.0,16.805,0.0,0.0,0.0,2.0,8,grocery_regulars
724,2412,32.0,14.27,4,12,54.03,29.19,16.78,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
725,2413,15.714285714285714,2.337142857142857,1,15,34.107142857142854,0.0,27.950000000000006,20.165714285714284,1.237142857142857,0.0,16.54285714285714,0.0,7.0,8,grocery_regulars
726,2420,20.0,11.13,1,12,45.86,0.0,20.02,8.78,25.35,0.0,0.0,0.0,1.0,8,grocery_regulars
727,2421,12.0,0.98,1,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
728,2422,69.66666666666667,5.56,6,21,30.599999999999998,12.403333333333334,19.356666666666666,18.41333333333333,4.613333333333333,1.8399999999999999,12.780000000000001,0.0,3.0,8,grocery_regulars
729,2425,13.0,2.76,7,17,47.53,0.0,27.44,19.33,5.7,0.0,0.0,0.0,1.0,8,grocery_regulars
730,2426,46.0,17.35,7,19,20.39,0.0,20.64,45.26,13.71,0.0,0.0,0.0,1.0,2,home_decorators
731,2427,40.0,0.71,7,23,34.87,21.07,22.24,19.36,2.46,0.0,0.0,0.0,1.0,8,grocery_regulars
732,2428,30.0,17.165,2,12,30.07,28.395000000000003,22.705,7.73,0.0,0.0,0.0,11.1,2.0,1,fresh_regulars
733,2430,13.0,6.09,1,10,28.34,0.0,71.66,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
734,2431,71.0,6.463333333333334,2,22,10.456666666666667,42.571666666666665,13.518333333333333,11.555,2.1883333333333335,0.9133333333333334,18.798333333333332,0.0,6.0,1,fresh_regulars
735,2437,44.0,2.55,2,20,40.27,7.3,26.35,23.33,2.75,0.0,0.0,0.0,1.0,8,grocery_regulars
736,2438,82.0,2.87,7,22,40.88,26.17,20.31,2.46,6.08,4.1,0.0,0.0,1.0,8,grocery_regulars
737,2439,26.0,2.85,3,12,25.52,55.05,19.43,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
738,2440,34.5,10.94,3,20,34.2725,0.0,15.6,21.8225,4.3125,3.1575,7.7875,11.100000000000001,4.0,8,grocery_regulars
739,2444,59.5,16.759999999999998,4,19,15.504999999999999,0.0,11.335,40.68,21.315,0.585,10.57,0.0,2.0,2,home_decorators
740,2446,8.833333333333334,1.0866666666666667,2,0,0.0,0.0,12.946666666666667,1.8966666666666665,1.68,0.0,83.475,0.0,6.0,7,new_parents
742,2453,27.0,0.79,5,3,33.55,38.64,11.29,8.85,0.0,0.0,0.0,7.67,1.0,1,fresh_regulars
743,2454,16.0,0.0,6,11,4.47,52.73,4.05,38.75,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
744,2455,57.857142857142854,8.662857142857144,7,10,27.44142857142857,6.145714285714286,32.747142857142855,11.35142857142857,2.0585714285714287,0.10285714285714286,20.158571428571427,0.0,7.0,8,grocery_regulars
745,2462,49.833333333333336,11.366666666666667,7,21,26.471666666666664,6.305,25.721666666666664,25.826666666666664,6.346666666666668,1.4000000000000001,5.111666666666667,0.0,6.0,8,grocery_regulars
746,2468,6.0,9.29,7,8,0.0,0.0,0.0,0.0,7.03,0.0,92.97,0.0,2.0,7,new_parents
747,2470,5.0,9.525,4,6,0.0,0.0,0.0,7.345,0.0,0.0,92.655,0.0,2.0,7,new_parents
748,2472,28.5,3.175,3,9,15.780000000000001,0.0,74.38499999999999,5.39,0.83,0.0,3.6175,0.0,4.0,5,drink_buyers
749,2476,13.0,30.009999999999998,5,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,7,new_parents
750,2478,64.0,6.08,2,9,26.61,5.38,40.34,24.48,3.19,0.0,0.0,0.0,1.0,8,grocery_regulars
751,2479,21.5,5.075,2,12,28.86,0.0,64.03999999999999,7.1,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
752,2481,81.0,8.91,2,16,52.38,0.0,8.42,39.2,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
753,2482,14.25,13.1475,7,17,6.17,6.365,40.795,0.0,0.0,0.0,46.6725,0.0,4.0,7,new_parents
754,2486,31.0,23.825000000000003,3,20,21.58,10.695,50.235,9.225,8.26,0.0,0.0,0.0,2.0,5,drink_buyers
755,2488,50.42857142857143,6.777142857142857,5,1,36.52857142857143,18.147142857142857,30.584285714285716,7.102857142857144,6.061428571428571,0.0,0.0,1.577142857142857,7.0,8,grocery_regulars
756,2495,9.0,26.07,7,20,49.47,0.0,13.19,32.13,5.2,0.0,0.0,0.0,1.0,2,home_decorators
757,2496,21.5,9.5975,2,20,2.0525,0.0,9.6325,37.43749999999999,29.215,18.505,3.1575,0.0,4.0,9,health_concious
758,2500,33.0,0.0,2,22,16.72,0.0,48.77,34.51,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
759,2501,5.0,8.6,1,10,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
760,2502,30.2,5.706,2,20,31.5,23.848,30.529999999999994,11.644,2.476,0.0,0.0,0.0,5.0,8,grocery_regulars
761,2507,21.5,29.42,6,14,16.39,0.0,8.76,33.39,25.09,10.1,0.0,6.275,2.0,2,home_decorators
762,2509,32.5,11.28,3,23,31.034999999999997,0.0,25.03,21.150000000000002,5.01,0.0,17.77,0.0,2.0,8,grocery_regulars
763,2511,45.0,3.3312499999999994,7,14,26.26375,24.0875,13.74375,22.1475,9.55875,3.29375,0.90375,0.0,8.0,4,loyals
764,2519,59.0,5.82,1,19,40.74,3.64,27.72,27.9,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
765,2520,19.0,6.550000000000001,7,16,12.08,0.0,14.954999999999998,52.45,20.520000000000003,0.0,0.0,0.0,2.0,2,home_decorators
766,2522,20.5,14.2,7,22,4.655,0.0,4.945,13.555,12.66,0.0,61.92,2.27,2.0,7,new_parents
767,2524,31.0,27.105,1,13,17.505000000000003,0.0,11.78,5.605,7.555,3.455,54.1,0.0,2.0,7,new_parents
769,2527,55.0,5.34,4,1,86.9,0.0,10.44,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
770,2528,10.0,39.65,3,22,0.0,0.0,0.0,83.83,0.0,0.0,0.0,16.17,1.0,2,home_decorators
771,2529,34.666666666666664,8.056666666666665,1,11,9.459999999999999,13.871666666666664,24.426666666666666,26.06833333333334,1.135,0.0,25.043333333333333,0.0,6.0,8,grocery_regulars
773,2536,21.0,13.0,7,11,12.04,0.0,54.84,0.0,33.12,0.0,0.0,0.0,1.0,5,drink_buyers
774,2537,32.333333333333336,2.6300000000000003,7,10,19.186666666666664,18.166666666666668,34.596666666666664,23.646666666666665,4.396666666666667,0.0,0.0,0.0,3.0,8,grocery_regulars
775,2540,31.0,8.877500000000001,7,21,17.345,3.41,19.8075,20.2275,8.125,0.0,31.0875,0.0,4.0,8,grocery_regulars
776,2544,31.333333333333332,6.0683333333333325,3,11,21.819999999999997,22.399999999999995,33.12,15.333333333333334,7.326666666666667,0.0,0.0,0.0,6.0,8,grocery_regulars
777,2550,22.285714285714285,13.407142857142857,2,19,12.148571428571428,23.437142857142856,12.054285714285717,11.98142857142857,4.835714285714286,0.0,35.54571428571429,0.0,7.0,4,loyals
778,2557,15.0,24.53,1,14,13.3,0.0,14.07,37.5,35.12,0.0,0.0,0.0,1.0,2,home_decorators
779,2558,46.0,3.186666666666667,2,10,38.88,36.845,18.06833333333333,2.596666666666667,1.1433333333333333,0.0,2.4666666666666663,0.0,6.0,1,fresh_regulars
780,2564,24.0,7.2,1,12,24.54,0.0,40.13,22.07,0.0,4.49,0.0,0.0,1.0,8,grocery_regulars
781,2565,15.0,-18.06,2,12,20.08,0.0,24.42,0.0,0.0,0.0,28.77,26.73,1.0,8,grocery_regulars
782,2566,34.0,28.52,2,20,25.39,0.0,10.08,60.87,3.66,0.0,0.0,0.0,1.0,2,home_decorators
783,2567,34.5,5.1883333333333335,1,15,23.31,13.001666666666667,10.92,15.508333333333333,5.536666666666666,0.7050000000000001,31.02,0.0,6.0,8,grocery_regulars
784,2573,39.0,20.94,6,8,8.47,0.0,12.43,42.59,27.83,0.0,8.68,0.0,1.0,2,home_decorators
785,2574,12.0,14.97,6,0,35.8,0.0,0.0,0.0,0.0,0.0,64.2,0.0,1.0,7,new_parents
786,2575,41.0,18.65,5,22,6.14,0.0,76.42,17.44,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
787,2576,40.333333333333336,2.9266666666666663,5,18,15.393333333333333,0.0,68.15666666666667,7.289999999999999,6.760000000000001,2.4,0.0,0.0,3.0,5,drink_buyers
789,2580,10.0,17.52,1,13,8.22,0.0,39.88,43.05,8.84,0.0,0.0,0.0,1.0,2,home_decorators
790,2581,11.333333333333334,21.919999999999998,2,13,0.6,1.72,11.996666666666668,3.8200000000000003,0.0,0.0,81.86,0.0,3.0,7,new_parents
791,2584,34.0,12.56,1,13,28.36,17.315,39.845,14.48,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
792,2586,20.0,37.7,1,20,12.14,7.22,56.81,20.65,3.17,0.0,0.0,0.0,1.0,5,drink_buyers
793,2587,7.0,18.5,1,0,14.93,0.0,19.48,0.0,0.0,0.0,65.59,0.0,1.0,7,new_parents
794,2588,34.666666666666664,12.993333333333334,4,15,21.080000000000002,10.406666666666666,43.22,16.966666666666665,8.323333333333332,0.0,0.0,0.0,3.0,8,grocery_regulars
795,2591,6.5,2.16,4,21,4.335,0.0,4.97,0.0,1.265,0.0,89.43,0.0,2.0,7,new_parents
796,2593,20.0,34.62,1,9,2.8,7.65,0.0,0.0,39.36,0.0,50.2,0.0,1.0,0,beauty_concious
797,2594,36.5,2.955,3,20,19.294999999999998,14.18,47.185,19.345,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
798,2596,30.0,8.84,2,23,31.62,0.0,58.24,0.0,10.13,0.0,0.0,0.0,1.0,5,drink_buyers
799,2597,48.333333333333336,4.953333333333333,1,10,34.36333333333334,14.173333333333332,26.02,14.773333333333333,10.666666666666666,0.0,0.0,0.0,3.0,8,grocery_regulars
800,2600,17.0,7.4,1,9,1.59,0.0,9.95,3.09,6.37,0.0,79.0,0.0,1.0,7,new_parents
802,2604,21.0,6.8,1,18,74.49,0.0,9.28,2.53,0.0,0.0,13.7,0.0,1.0,8,grocery_regulars
803,2605,23.666666666666668,10.656666666666666,1,14,43.25,0.0,36.69833333333333,9.421666666666667,6.293333333333333,2.891666666666667,0.18500000000000003,0.0,6.0,8,grocery_regulars
804,2611,26.0,2.33,2,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
807,2614,21.0,47.56,4,9,33.01,0.0,9.74,57.25,0.0,0.0,0.0,0.0,1.0,2,home_decorators
808,2615,27.666666666666668,2.1666666666666665,2,10,13.006666666666668,32.723333333333336,21.673333333333332,26.72333333333333,1.4133333333333333,4.463333333333334,0.0,0.0,3.0,1,fresh_regulars
809,2618,37.666666666666664,10.863333333333335,6,18,33.54,4.023333333333333,30.88,25.77,4.8533333333333335,0.0,0.9366666666666666,0.0,3.0,8,grocery_regulars
810,2621,27.0,2.5,4,22,16.4875,44.125,7.1375,14.242500000000001,18.005,0.0,0.0,0.0,4.0,1,fresh_regulars
811,2625,30.0,13.72,2,9,17.06,0.0,9.57,64.24,0.0,0.0,0.0,9.13,1.0,2,home_decorators
812,2626,26.0,5.7675,7,14,2.535,0.0,85.8125,0.0,0.0,0.0,0.0,5.955,4.0,5,drink_buyers
813,2630,21.666666666666668,1.8099999999999998,7,2,71.19666666666666,0.0,11.683333333333335,1.6683333333333332,10.31,4.621666666666667,0.5183333333333333,0.0,6.0,8,grocery_regulars
814,2636,29.0,3.1366666666666667,2,22,33.27,36.61666666666667,27.02333333333333,1.58,1.5066666666666666,0.0,0.0,0.0,3.0,1,fresh_regulars
815,2639,17.0,14.29,2,22,0.0,0.0,0.0,97.16,2.84,0.0,0.0,0.0,1.0,2,home_decorators
816,2640,85.0,9.06,4,17,33.93,0.0,19.05,23.06,23.97,0.0,0.0,0.0,1.0,8,grocery_regulars
817,2641,23.0,7.44,2,12,51.245000000000005,0.0,30.435000000000002,18.32,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
818,2643,56.0,5.95,3,18,22.23,34.67,40.64,2.47,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
819,2644,24.666666666666668,5.953333333333333,5,14,5.346666666666667,6.63,75.45333333333333,8.57,4.0,0.0,0.0,0.0,3.0,5,drink_buyers
820,2647,40.0,20.18,1,19,18.92,0.0,0.0,30.75,0.0,0.0,50.33,0.0,1.0,7,new_parents
821,2648,9.0,12.65,3,14,0.0,0.0,0.0,0.0,86.76,13.24,0.0,0.0,1.0,0,beauty_concious
823,2650,7.0,1.94,1,12,0.0,0.0,82.86,8.765,8.375,0.0,0.0,0.0,2.0,5,drink_buyers
825,2653,57.69230769230769,6.093076923076922,7,12,17.310769230769232,23.037692307692307,19.77076923076923,21.457692307692312,2.773846153846154,0.0,1.2923076923076922,14.357692307692306,13.0,4,loyals
826,2666,18.5,35.739999999999995,7,23,5.62,0.0,19.34,56.685,2.98,0.0,0.0,15.375,2.0,2,home_decorators
827,2668,8.0,0.3,2,9,50.065,0.0,49.935,0.0,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
828,2670,29.0,2.9299999999999997,4,23,42.205,27.450000000000003,23.44,6.91,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
829,2672,28.285714285714285,16.414285714285715,2,10,18.797142857142855,0.0,33.68714285714285,22.927142857142858,7.37,0.0,17.21857142857143,0.0,7.0,8,grocery_regulars
830,2679,17.0,24.02,7,21,13.62,75.38,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
831,2680,7.0,5.47,3,15,0.0,0.0,0.0,3.38,0.0,0.0,34.42,62.2,1.0,6,pet_lovers
832,2681,31.0,3.875,3,18,1.595,10.365,84.36,3.675,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
833,2683,31.5,16.905,1,22,26.61,0.0,28.175,15.805,16.625,0.0,0.0,12.79,2.0,8,grocery_regulars
834,2685,22.0,11.635,3,14,6.45,5.8,50.255,21.895,15.605,0.0,0.0,0.0,2.0,5,drink_buyers
835,2687,59.0,6.390000000000001,6,18,25.39,19.835,3.35,19.134999999999998,5.605,0.3,0.0,26.384999999999998,2.0,8,grocery_regulars
836,2689,27.0,0.085,4,10,17.71,16.205,42.675,7.819999999999999,2.5599999999999996,3.395,9.64,0.0,2.0,8,grocery_regulars
837,2691,18.0,2.013333333333333,5,13,15.166666666666666,1.71,57.31333333333333,25.810000000000002,0.0,0.0,0.0,0.0,3.0,5,drink_buyers
838,2694,28.875,4.49,3,16,39.66625,20.64375,18.17,14.29875,4.29,0.0,0.0,2.9325,8.0,4,loyals
839,2702,31.4,1.408,4,18,38.410000000000004,6.7379999999999995,12.02,11.328,4.888,26.618000000000002,0.0,0.0,5.0,9,health_concious
840,2707,13.0,0.0,2,8,0.0,0.0,11.31,0.0,0.0,0.0,88.69,0.0,1.0,7,new_parents
842,2710,40.0,13.01,6,19,38.43,19.35,26.56,15.66,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
843,2711,37.0,18.18,2,15,5.23,0.0,26.5,45.07,23.2,0.0,0.0,0.0,1.0,2,home_decorators
844,2712,45.0,21.32,2,1,1.01,0.0,24.54,34.69,18.68,0.0,0.0,21.08,1.0,2,home_decorators
845,2713,35.0,4.503333333333333,4,23,37.39666666666667,0.0,18.959999999999997,14.589999999999998,3.7933333333333334,22.05333333333333,0.0,3.1999999999999997,3.0,9,health_concious
846,2716,5.5,17.505,7,11,0.0,0.0,0.0,5.555,2.69,0.0,91.755,0.0,2.0,7,new_parents
847,2718,44.0,4.33,7,17,29.53,0.0,40.68,11.01,10.19,8.6,0.0,0.0,1.0,8,grocery_regulars
848,2719,42.166666666666664,3.85,7,7,33.85166666666667,0.0,43.65833333333333,15.011666666666668,0.0,0.0,7.478333333333333,0.0,6.0,8,grocery_regulars
849,2725,25.0,14.524285714285712,7,21,18.144285714285715,11.2,29.737142857142857,17.36,1.8199999999999998,0.0,21.735714285714288,0.0,7.0,8,grocery_regulars
850,2732,35.333333333333336,0.0,1,12,87.58,0.0,10.903333333333334,1.5200000000000002,0.0,0.0,0.0,0.0,3.0,8,grocery_regulars
851,2735,8.0,1.03,4,21,0.0,3.61,13.27,10.71,0.0,0.0,72.41,0.0,1.0,7,new_parents
852,2736,16.25,6.532500000000001,2,9,10.2925,0.0,75.7,1.1575,1.1,0.0,11.75,0.0,4.0,5,drink_buyers
853,2740,27.0,29.48,4,15,14.66,0.0,14.18,71.16,0.0,0.0,0.0,0.0,1.0,2,home_decorators
854,2741,22.0,2.72,7,18,14.13,40.35,40.84,4.68,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
855,2742,32.333333333333336,6.71,3,17,23.936666666666667,28.99666666666667,30.796666666666663,12.006666666666666,4.263333333333333,0.0,0.0,0.0,3.0,1,fresh_regulars
856,2745,46.0,19.34,4,11,15.7,2.57,41.13,32.92,7.69,0.0,0.0,0.0,1.0,8,grocery_regulars
857,2746,16.0,6.27,5,11,25.16,0.0,0.0,72.635,2.205,0.0,0.0,0.0,2.0,2,home_decorators
858,2748,9.833333333333334,1.0683333333333334,1,9,11.93,0.0,17.886666666666667,10.623333333333333,8.213333333333333,3.855,46.49,1.0033333333333332,6.0,7,new_parents
859,2754,26.705882352941178,3.9447058823529413,3,17,21.834117647058832,0.0,26.862941176470596,31.16235294117647,3.5864705882352945,4.075294117647059,12.05764705882353,0.42058823529411765,17.0,4,loyals
860,2771,17.0,0.62,7,21,1.82,0.0,22.44,50.32,15.33,10.09,0.0,0.0,1.0,2,home_decorators
861,2772,74.0,5.11,7,22,44.35,3.56,16.58,14.57,14.61,0.0,6.34,0.0,1.0,8,grocery_regulars
862,2773,27.0,1.8799999999999997,5,11,25.448,19.926,23.706,23.362,3.364,4.192,0.0,0.0,5.0,8,grocery_regulars
863,2778,20.0,13.19,7,16,15.25,0.0,49.01,2.07,12.24,19.14,0.0,2.29,1.0,9,health_concious
864,2779,35.0,47.42,4,22,58.22,0.0,7.94,24.14,9.71,0.0,0.0,0.0,1.0,8,grocery_regulars
865,2780,13.0,4.46,4,19,0.0,0.0,0.0,44.09,55.91,0.0,0.0,0.0,1.0,0,beauty_concious
866,2781,63.0,25.33,3,18,23.39,0.0,60.46,0.0,16.15,0.0,0.0,0.0,1.0,5,drink_buyers
867,2782,21.0,5.265000000000001,5,0,22.455,5.235,26.605,21.71,6.095,0.0,17.905,0.0,2.0,8,grocery_regulars
868,2784,31.0,3.285,1,21,23.23,30.66,14.515,24.69,0.0,0.0,1.88,5.025,2.0,1,fresh_regulars
869,2786,18.5,2.3,4,17,22.545,0.0,58.525,0.0,18.93,0.0,0.0,0.0,2.0,5,drink_buyers
870,2788,25.333333333333332,1.9533333333333334,6,15,0.0,0.0,97.06,0.0,2.94,0.0,0.0,0.0,3.0,5,drink_buyers
871,2791,27.11111111111111,6.756666666666666,5,15,35.995555555555555,12.030000000000001,16.884444444444444,17.334444444444443,8.877777777777778,0.0,8.881111111111112,0.0,9.0,4,loyals
872,2800,12.666666666666666,4.29,4,7,18.373333333333335,0.0,0.7033333333333333,16.66333333333333,9.42,0.0,50.336666666666666,0.0,3.0,7,new_parents
874,2804,17.076923076923077,6.80076923076923,4,10,7.914615384615384,12.816153846153847,72.27769230769232,6.992307692307692,0.0,0.0,0.0,0.0,13.0,4,loyals
875,2817,9.0,3.71,4,12,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
876,2818,52.0,9.46,2,17,12.19,0.0,34.16,12.12,18.53,5.91,17.08,0.0,1.0,8,grocery_regulars
877,2819,33.0,12.23,1,14,58.21,0.0,0.0,21.62,20.17,0.0,0.0,0.0,1.0,8,grocery_regulars
878,2820,28.5,3.68,1,19,55.769999999999996,0.0,28.82,6.49,8.915000000000001,0.0,0.0,0.0,2.0,8,grocery_regulars
879,2822,17.75,4.6225000000000005,1,20,22.427500000000002,5.8149999999999995,21.487499999999997,49.192499999999995,1.0775,0.0,0.0,0.0,4.0,2,home_decorators
880,2826,8.0,25.31,5,14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,beauty_concious
881,2827,6.0,0.0,2,19,56.5,0.0,0.0,0.0,0.0,43.5,0.0,0.0,1.0,9,health_concious
882,2828,29.0,2.87,4,7,29.61,0.0,24.02,24.38,21.99,0.0,0.0,0.0,1.0,8,grocery_regulars
883,2829,95.25,5.5175,6,20,28.57,0.0,24.78,31.0025,5.4075,0.4975,0.0,9.7425,4.0,8,grocery_regulars
884,2833,32.0,8.5,1,10,29.64,0.0,48.55,18.61,3.2,0.0,0.0,0.0,1.0,8,grocery_regulars
885,2834,23.5,4.73,2,9,4.115,17.299999999999997,44.72,22.425,6.355,5.085,0.0,0.0,2.0,5,drink_buyers
886,2836,16.5,19.725,3,20,0.0,0.0,0.0,85.425,14.575,0.0,0.0,0.0,2.0,2,home_decorators
887,2838,66.0,7.65,7,19,43.83,9.14,20.99,19.35,6.69,0.0,0.0,0.0,1.0,8,grocery_regulars
889,2840,28.0,10.52,7,20,34.69,9.82,28.59,11.41,15.48,0.0,0.0,0.0,1.0,8,grocery_regulars
890,2841,34.5,4.48,1,21,71.47,0.0,24.125,2.685,1.72,0.0,0.0,0.0,2.0,8,grocery_regulars
891,2843,56.0,7.238571428571428,7,16,14.69,21.775714285714287,15.05,8.017142857142856,1.24,1.6099999999999999,37.62285714285714,0.0,7.0,1,fresh_regulars
894,2852,35.5,10.120000000000001,4,22,30.29,0.63,32.1,26.725,10.255,0.0,0.0,0.0,2.0,8,grocery_regulars
895,2854,28.75,10.0,1,16,5.4125,0.0,20.7,40.2275,20.740000000000002,9.3925,3.5275,0.0,4.0,2,home_decorators
896,2858,11.5,3.3474999999999997,3,8,6.73,3.9924999999999997,2.07,33.7025,5.5025,2.7275,45.275,0.0,4.0,7,new_parents
897,2862,25.0,19.75,4,16,8.36,15.15,17.79,58.7,0.0,0.0,0.0,0.0,1.0,2,home_decorators
